Episode,Reward
29510,-13
29511,22
29512,3
29513,-20
29514,-1
29515,-13
29516,3
29517,6
29518,-9
29519,-19
29520,18
29521,-3
29522,-27
29523,-16
29524,-17
29525,-17
29526,-7
29527,0
29528,0
29529,-15
29530,-29
29531,-7
29532,15
29533,-17
29534,-4
29535,13
29536,-31
29537,2
29538,-20
29539,6
29540,-7
29541,17
29542,0
29543,-6
29544,27
29545,8
29546,-9
29547,-10
29548,-6
29549,4
29550,-9
29551,-2
29552,-11
29553,-13
29554,-14
29555,-14
29556,-30
29557,-24
29558,4
29559,-17
29560,-31
29561,7
29562,-6
29563,-21
29564,-18
29565,5
29566,-19
29567,-21
29568,-17
29569,-18
29570,-5
29571,10
29572,-6
29573,-11
29574,-17
29575,-19
29576,-20
29577,13
29578,-30
29579,1
29580,-7
29581,7
29582,8
29583,10
29584,-7
29585,2
29586,-3
29587,-17
29588,-13
29589,5
29590,-25
29591,-16
29592,-20
29593,1
29594,17
29595,-17
29596,-22
29597,19
29598,-24
29599,13
29600,-9
29601,-20
29602,9
29603,-6
29604,-6
29605,7
29606,-24
29607,-28
29608,-2
29609,3
29610,-27
29611,-11
29612,-10
29613,-26
29614,-9
29615,2
29616,-23
29617,-24
29618,-8
29619,3
29620,13
29621,-6
29622,1
29623,-10
29624,-8
29625,-13
29626,-25
29627,-7
29628,-5
29629,-4
29630,-10
29631,-30
29632,-14
29633,-11
29634,-11
29635,7
29636,0
29637,-3
29638,-2
29639,1
29640,-19
29641,0
29642,-15
29643,16
29644,5
29645,-3
29646,-11
29647,-32
29648,-3
29649,7
29650,-14
29651,-20
29652,-4
29653,-12
29654,0
29655,6
29656,-7
29657,-2
29658,-2
29659,-4
29660,-18
29661,16
29662,-22
29663,10
29664,-16
29665,-9
29666,-13
29667,-16
29668,-19
29669,-10
29670,-17
29671,-15
29672,2
29673,12
29674,1
29675,11
29676,6
29677,3
29678,7
29679,-24
29680,-11
29681,19
29682,6
29683,-2
29684,21
29685,-17
29686,-8
29687,8
29688,15
29689,-18
29690,-11
29691,10
29692,-3
29693,-19
29694,20
29695,-13
29696,-19
29697,-24
29698,-8
29699,-11
29700,-20
29701,8
29702,-20
29703,-8
29704,-16
29705,1
29706,-20
29707,-21
29708,-14
29709,7
29710,-16
29711,-18
29712,-9
29713,-4
29714,-27
29715,-22
29716,-20
29717,-15
29718,-24
29719,-28
29720,-20
29721,-1
29722,-19
29723,-15
29724,-20
29725,16
29726,-21
29727,9
29728,29
29729,-11
29730,26
29731,18
29732,-14
29733,-6
29734,-30
29735,-21
29736,12
29737,5
29738,19
29739,-28
29740,8
29741,-10
29742,-18
29743,-11
29744,-28
29745,10
29746,-18
29747,10
29748,1
29749,-2
29750,-22
29751,7
29752,10
29753,-23
29754,-20
29755,-11
29756,26
29757,-14
29758,-16
29759,-17
29760,-10
29761,-24
29762,-14
29763,17
29764,15
29765,-23
29766,-15
29767,-4
29768,-5
29769,-15
29770,3
29771,-13
29772,-19
29773,-9
29774,-3
29775,-30
29776,-8
29777,8
29778,27
29779,-11
29780,6
29781,-1
29782,-20
29783,-24
29784,-17
29785,8
29786,-16
29787,-8
29788,10
29789,-6
29790,-8
29791,-9
29792,-13
29793,17
29794,-12
29795,-20
29796,1
29797,-7
29798,-17
29799,28
29800,-18
29801,-5
29802,-13
29803,-24
29804,-2
29805,4
29806,-12
29807,-15
29808,12
29809,-11
29810,6
29811,-8
29812,-16
29813,-2
29814,-8
29815,-7
29816,-9
29817,-4
29818,-27
29819,-6
29820,3
29821,-25
29822,-29
29823,1
29824,-12
29825,-10
29826,-9
29827,-16
29828,-26
29829,-4
29830,-24
29831,3
29832,-5
29833,-18
29834,11
29835,12
29836,8
29837,0
29838,12
29839,-20
29840,4
29841,-2
29842,-29
29843,-18
29844,-21
29845,-19
29846,-25
29847,-13
29848,0
29849,7
29850,1
29851,-13
29852,-15
29853,-18
29854,1
29855,28
29856,-8
29857,3
29858,-9
29859,-3
29860,1
29861,-19
29862,-1
29863,-15
29864,-1
29865,7
29866,-3
29867,-3
29868,-22
29869,-14
29870,-9
29871,13
29872,0
29873,-22
29874,-2
29875,-8
29876,-7
29877,-12
29878,-16
29879,3
29880,0
29881,-12
29882,-13
29883,-5
29884,1
29885,-21
29886,-21
29887,-14
29888,-10
29889,-9
29890,-5
29891,6
29892,6
29893,-17
29894,-10
29895,-20
29896,-9
29897,-3
29898,-16
29899,-25
29900,-14
29901,7
29902,-29
29903,-31
29904,-15
29905,-11
29906,0
29907,15
29908,-3
29909,3
29910,16
29911,21
29912,-24
29913,-27
29914,-2
29915,5
29916,2
29917,-5
29918,1
29919,4
29920,-20
29921,-5
29922,-17
29923,-1
29924,-15
29925,0
29926,5
29927,-32
29928,11
29929,-27
29930,0
29931,-8
29932,-5
29933,-6
29934,-9
29935,1
29936,-9
29937,-20
29938,-30
29939,-13
29940,-11
29941,-21
29942,22
29943,-7
29944,-21
29945,-27
29946,-25
29947,16
29948,9
29949,-32
29950,10
29951,-9
29952,7
29953,-6
29954,4
29955,-10
29956,-19
29957,-16
29958,2
29959,-13
29960,-10
29961,-9
29962,-30
29963,11
29964,-10
29965,13
29966,-1
29967,14
29968,-14
29969,-17
29970,-6
29971,-24
29972,-12
29973,-20
29974,9
29975,-19
29976,-10
29977,-9
29978,-4
29979,-24
29980,-19
29981,-16
29982,-2
29983,-5
29984,20
29985,9
29986,2
29987,-19
29988,1
29989,2
29990,-1
29991,5
29992,-14
29993,13
29994,-11
29995,-16
29996,-11
29997,-6
29998,-19
29999,13
30000,-19
30001,-5
30002,-3
30003,-16
30004,-18
30005,-18
30006,-20
30007,-1
30008,-8
30009,-10
30010,-9
30011,-5
30012,-9
30013,-2
30014,12
30015,4
30016,19
30017,-15
30018,-23
30019,9
30020,-5
30021,8
30022,-6
30023,10
30024,-13
30025,10
30026,19
30027,12
30028,9
30029,-15
30030,-2
30031,3
30032,-34
30033,-23
30034,11
30035,-2
30036,9
30037,-3
30038,-11
30039,5
30040,-18
30041,-15
30042,-9
30043,-1
30044,-10
30045,2
30046,-1
30047,20
30048,-31
30049,-7
30050,-1
30051,-19
30052,-4
30053,8
30054,8
30055,-6
30056,-18
30057,-19
30058,3
30059,-8
30060,-16
30061,-11
30062,22
30063,-5
30064,-34
30065,-7
30066,6
30067,-21
30068,-24
30069,-17
30070,-9
30071,-9
30072,-13
30073,-12
30074,-12
30075,21
30076,-17
30077,5
30078,12
30079,-14
30080,-16
30081,-15
30082,-27
30083,3
30084,-26
30085,-22
30086,-11
30087,-5
30088,6
30089,2
30090,-2
30091,-10
30092,9
30093,3
30094,-11
30095,-14
30096,-23
30097,-14
30098,7
30099,-22
30100,-14
30101,-6
30102,-8
30103,-15
30104,-19
30105,-21
30106,-6
30107,-29
30108,-29
30109,8
30110,-13
30111,-25
30112,-16
30113,2
30114,-21
30115,-17
30116,-20
30117,-9
30118,-24
30119,-7
30120,-9
30121,-19
30122,-5
30123,13
30124,0
30125,-25
30126,-3
30127,-8
30128,1
30129,-5
30130,-19
30131,-12
30132,-4
30133,-8
30134,-14
30135,-18
30136,12
30137,1
30138,-18
30139,-11
30140,-8
30141,-6
30142,11
30143,-18
30144,-10
30145,-7
30146,0
30147,-7
30148,0
30149,-8
30150,-5
30151,-14
30152,-13
30153,-14
30154,-5
30155,-11
30156,-4
30157,-10
30158,-32
30159,-21
30160,-3
30161,-2
30162,7
30163,-3
30164,-11
30165,-5
30166,-27
30167,-26
30168,3
30169,-2
30170,-3
30171,-12
30172,-7
30173,-23
30174,-9
30175,-7
30176,-33
30177,-20
30178,-15
30179,-15
30180,-6
30181,11
30182,2
30183,7
30184,-35
30185,-22
30186,-21
30187,10
30188,-19
30189,24
30190,10
30191,5
30192,9
30193,-4
30194,11
30195,-15
30196,5
30197,-22
30198,-13
30199,7
30200,-15
30201,-22
30202,4
30203,-2
30204,-7
30205,-1
30206,7
30207,-8
30208,6
30209,3
30210,-9
30211,14
30212,-16
30213,8
30214,-17
30215,-4
30216,-13
30217,-29
30218,4
30219,-12
30220,-24
30221,-21
30222,-7
30223,16
30224,-10
30225,-12
30226,-13
30227,15
30228,-19
30229,-10
30230,-13
30231,9
30232,-17
30233,-23
30234,-4
30235,-16
30236,-20
30237,23
30238,-2
30239,-9
30240,-2
30241,-6
30242,-11
30243,12
30244,-11
30245,-3
30246,1
30247,-19
30248,-4
30249,-9
30250,3
30251,18
30252,-1
30253,25
30254,9
30255,5
30256,-13
30257,-21
30258,-19
30259,4
30260,-8
30261,-14
30262,-9
30263,-12
30264,-11
30265,-8
30266,-24
30267,-10
30268,0
30269,-6
30270,-31
30271,32
30272,13
30273,0
30274,-22
30275,-23
30276,-19
30277,-17
30278,-3
30279,5
30280,-29
30281,-27
30282,-12
30283,-6
30284,6
30285,1
30286,-19
30287,7
30288,-4
30289,-6
30290,11
30291,1
30292,0
30293,4
30294,6
30295,6
30296,2
30297,-16
30298,-4
30299,-11
30300,-14
30301,-24
30302,-14
30303,-13
30304,2
30305,13
30306,-25
30307,15
30308,-22
30309,-29
30310,-21
30311,-4
30312,-2
30313,17
30314,-5
30315,-3
30316,-17
30317,-2
30318,-28
30319,-5
30320,1
30321,-7
30322,-32
30323,-8
30324,-10
30325,-20
30326,13
30327,-7
30328,-25
30329,-1
30330,19
30331,-7
30332,-8
30333,-19
30334,-4
30335,4
30336,8
30337,-20
30338,-1
30339,-3
30340,-16
30341,0
30342,26
30343,-26
30344,-8
30345,-17
30346,-2
30347,-1
30348,-13
30349,5
30350,-10
30351,43
30352,-6
30353,-19
30354,-18
30355,14
30356,-19
30357,-8
30358,-18
30359,-15
30360,1
30361,-20
30362,-5
30363,-15
30364,-22
30365,-6
30366,22
30367,-24
30368,3
30369,-10
30370,8
30371,-1
30372,40
30373,-29
30374,-16
30375,14
30376,31
30377,-13
30378,-19
30379,-5
30380,0
30381,-1
30382,38
30383,2
30384,-1
30385,-4
30386,0
30387,3
30388,-12
30389,0
30390,-11
30391,-2
30392,15
30393,-8
30394,6
30395,-6
30396,1
30397,-24
30398,-20
30399,-12
30400,-12
30401,7
30402,-19
30403,5
30404,-8
30405,24
30406,5
30407,13
30408,-17
30409,-15
30410,-11
30411,-20
30412,-7
30413,-9
30414,-17
30415,-11
30416,-18
30417,20
30418,1
30419,21
30420,-9
30421,-8
30422,-8
30423,-20
30424,-22
30425,-29
30426,8
30427,-3
30428,-2
30429,3
30430,-27
30431,9
30432,-17
30433,2
30434,-2
30435,-6
30436,-15
30437,-10
30438,-14
30439,-20
30440,-21
30441,-13
30442,13
30443,-30
30444,14
30445,5
30446,-15
30447,1
30448,-18
30449,-19
30450,-12
30451,-2
30452,-9
30453,2
30454,3
30455,-25
30456,-18
30457,-19
30458,5
30459,-5
30460,-21
30461,-4
30462,-21
30463,-35
30464,7
30465,7
30466,-29
30467,-6
30468,-29
30469,-8
30470,-20
30471,17
30472,-26
30473,-18
30474,5
30475,-2
30476,-11
30477,-15
30478,-10
30479,-7
30480,-10
30481,-20
30482,10
30483,-5
30484,-3
30485,0
30486,4
30487,-2
30488,-1
30489,-4
30490,5
30491,17
30492,27
30493,-30
30494,13
30495,14
30496,-10
30497,-11
30498,9
30499,2
30500,-6
30501,-6
30502,-2
30503,-1
30504,-5
30505,18
30506,1
30507,-14
30508,-4
30509,-7
30510,-20
30511,7
30512,-20
30513,0
30514,-2
30515,-6
30516,-16
30517,2
30518,6
30519,-6
30520,7
30521,-3
30522,3
30523,-11
30524,-8
30525,-16
30526,-11
30527,-22
30528,-12
30529,-9
30530,-22
30531,-6
30532,-5
30533,-1
30534,-4
30535,-22
30536,0
30537,2
30538,-11
30539,0
30540,-21
30541,-5
30542,-11
30543,-1
30544,-17
30545,7
30546,-15
30547,-18
30548,-16
30549,7
30550,-7
30551,-19
30552,9
30553,3
30554,-19
30555,4
30556,-3
30557,-19
30558,-11
30559,-8
30560,-9
30561,2
30562,-13
30563,2
30564,3
30565,3
30566,-2
30567,-16
30568,-19
30569,18
30570,9
30571,-1
30572,-9
30573,-29
30574,-1
30575,-13
30576,-28
30577,-17
30578,-21
30579,0
30580,-5
30581,-13
30582,-18
30583,5
30584,-14
30585,-24
30586,-22
30587,3
30588,-10
30589,-6
30590,-23
30591,9
30592,-22
30593,-16
30594,10
30595,-8
30596,-4
30597,-1
30598,-7
30599,-32
30600,-6
30601,3
30602,-25
30603,4
30604,-18
30605,-16
30606,-22
30607,-14
30608,-7
30609,0
30610,-5
30611,-15
30612,7
30613,-6
30614,3
30615,-11
30616,-27
30617,-13
30618,-1
30619,-7
30620,-4
30621,-24
30622,-17
30623,-13
30624,1
30625,-13
30626,-23
30627,-31
30628,-15
30629,11
30630,-9
30631,15
30632,-13
30633,-15
30634,-11
30635,-7
30636,26
30637,-10
30638,-18
30639,-3
30640,0
30641,-2
30642,-1
30643,-20
30644,-14
30645,7
30646,-15
30647,-4
30648,4
30649,-27
30650,-22
30651,-12
30652,-12
30653,-11
30654,-21
30655,-10
30656,-3
30657,-17
30658,-7
30659,-15
30660,-1
30661,-17
30662,-10
30663,-4
30664,-26
30665,-18
30666,-7
30667,-14
30668,9
30669,3
30670,-10
30671,-14
30672,-21
30673,-25
30674,-12
30675,-8
30676,13
30677,-6
30678,4
30679,-12
30680,-23
30681,-23
30682,-15
30683,-8
30684,-2
30685,2
30686,-1
30687,-17
30688,-18
30689,-11
30690,-13
30691,10
30692,-14
30693,1
30694,1
30695,-1
30696,15
30697,-9
30698,8
30699,0
30700,25
30701,-2
30702,-2
30703,-10
30704,-13
30705,-11
30706,-6
30707,-10
30708,19
30709,-11
30710,-12
30711,-32
30712,-7
30713,1
30714,-5
30715,19
30716,-6
30717,-19
30718,-12
30719,3
30720,28
30721,-7
30722,-7
30723,-12
30724,-21
30725,-7
30726,-6
30727,-8
30728,-3
30729,-10
30730,-9
30731,-7
30732,-10
30733,11
30734,-16
30735,11
30736,-9
30737,-24
30738,-2
30739,-14
30740,-2
30741,-6
30742,-12
30743,-16
30744,-14
30745,9
30746,9
30747,-15
30748,-9
30749,-13
30750,13
30751,-16
30752,-24
30753,-7
30754,-19
30755,-1
30756,-3
30757,13
30758,15
30759,-3
30760,-27
30761,-29
30762,-20
30763,2
30764,-13
30765,-2
30766,-6
30767,17
30768,-16
30769,-20
30770,9
30771,2
30772,15
30773,-5
30774,-31
30775,-1
30776,-15
30777,-19
30778,-5
30779,2
30780,-10
30781,-12
30782,-6
30783,-16
30784,-29
30785,-15
30786,12
30787,24
30788,-8
30789,5
30790,-5
30791,-19
30792,10
30793,0
30794,1
30795,9
30796,-1
30797,-10
30798,-14
30799,-1
30800,-23
30801,-8
30802,16
30803,-8
30804,-14
30805,-10
30806,-11
30807,46
30808,20
30809,-1
30810,-3
30811,-16
30812,-1
30813,-15
30814,-14
30815,-27
30816,-11
30817,-34
30818,-7
30819,-17
30820,-14
30821,-18
30822,-10
30823,1
30824,-12
30825,-4
30826,-13
30827,-20
30828,-12
30829,-1
30830,-5
30831,-18
30832,-1
30833,-7
30834,-8
30835,-16
30836,-3
30837,-6
30838,-8
30839,-10
30840,3
30841,-21
30842,-13
30843,-7
30844,-12
30845,-32
30846,5
30847,-4
30848,-23
30849,-8
30850,14
30851,9
30852,-2
30853,-21
30854,-22
30855,0
30856,15
30857,-12
30858,-9
30859,7
30860,11
30861,-13
30862,-11
30863,-1
30864,-10
30865,-16
30866,-5
30867,5
30868,-20
30869,-9
30870,-11
30871,-7
30872,-8
30873,15
30874,-8
30875,-3
30876,-16
30877,-16
30878,8
30879,-25
30880,26
30881,-5
30882,-19
30883,-12
30884,-16
30885,-3
30886,-6
30887,-19
30888,8
30889,2
30890,-6
30891,-4
30892,-27
30893,3
30894,1
30895,0
30896,-12
30897,-10
30898,-18
30899,-22
30900,5
30901,-13
30902,-25
30903,-17
30904,7
30905,-15
30906,-3
30907,-13
30908,-5
30909,-7
30910,4
30911,1
30912,-8
30913,-1
30914,-15
30915,-33
30916,-15
30917,7
30918,-9
30919,15
30920,-12
30921,-27
30922,-18
30923,1
30924,-8
30925,5
30926,-26
30927,10
30928,1
30929,-25
30930,-3
30931,0
30932,-13
30933,-17
30934,-15
30935,15
30936,-25
30937,24
30938,-6
30939,-13
30940,2
30941,16
30942,-4
30943,-4
30944,1
30945,-17
30946,-22
30947,4
30948,-2
30949,8
30950,-12
30951,-24
30952,19
30953,-8
30954,3
30955,-16
30956,24
30957,6
30958,-7
30959,-23
30960,-22
30961,1
30962,-4
30963,1
30964,14
30965,0
30966,-8
30967,-4
30968,1
30969,-7
30970,-8
30971,-18
30972,10
30973,-10
30974,-21
30975,9
30976,-12
30977,-18
30978,-17
30979,-24
30980,-10
30981,10
30982,-4
30983,-13
30984,-8
30985,-5
30986,27
30987,7
30988,-5
30989,3
30990,2
30991,-6
30992,-10
30993,3
30994,1
30995,13
30996,-16
30997,1
30998,-17
30999,-6
31000,-2
31001,-7
31002,-31
31003,-10
31004,-8
31005,-14
31006,-10
31007,-18
31008,-24
31009,13
31010,-26
31011,-17
31012,-10
31013,-6
31014,-12
31015,-3
31016,7
31017,-5
31018,2
31019,-19
31020,-5
31021,-14
31022,-2
31023,2
31024,-15
31025,-1
31026,-2
31027,9
31028,-26
31029,13
31030,-16
31031,-10
31032,-7
31033,-1
31034,-23
31035,-16
31036,-12
31037,-9
31038,-24
31039,-23
31040,4
31041,-24
31042,4
31043,-8
31044,7
31045,-11
31046,2
31047,-9
31048,1
31049,-1
31050,24
31051,-18
31052,-11
31053,1
31054,8
31055,-11
31056,13
31057,-8
31058,-11
31059,-6
31060,1
31061,-9
31062,27
31063,11
31064,-20
31065,-6
31066,-16
31067,11
31068,-5
31069,-19
31070,1
31071,-5
31072,-10
31073,-7
31074,-22
31075,-1
31076,-32
31077,-12
31078,5
31079,-14
31080,-7
31081,-11
31082,-4
31083,-15
31084,1
31085,-16
31086,8
31087,19
31088,-12
31089,-2
31090,-4
31091,-21
31092,12
31093,-14
31094,-23
31095,-1
31096,0
31097,-19
31098,6
31099,14
31100,-4
31101,-6
31102,-3
31103,4
31104,-6
31105,2
31106,-1
31107,-27
31108,9
31109,-18
31110,-5
31111,1
31112,-9
31113,-17
31114,3
31115,17
31116,3
31117,-22
31118,-4
31119,7
31120,22
31121,21
31122,-13
31123,-31
31124,-29
31125,-10
31126,-3
31127,-11
31128,-25
31129,-29
31130,-9
31131,-2
31132,0
31133,-4
31134,7
31135,-6
31136,18
31137,3
31138,-20
31139,-13
31140,-25
31141,-3
31142,6
31143,-19
31144,-21
31145,-8
31146,-12
31147,-13
31148,14
31149,-14
31150,-9
31151,-21
31152,-18
31153,1
31154,-16
31155,-3
31156,-17
31157,6
31158,-4
31159,5
31160,11
31161,-33
31162,-17
31163,0
31164,-2
31165,-33
31166,-7
31167,-8
31168,-17
31169,7
31170,-23
31171,-6
31172,-21
31173,8
31174,-24
31175,-26
31176,6
31177,12
31178,-16
31179,-19
31180,-13
31181,11
31182,-19
31183,-11
31184,-29
31185,-9
31186,-2
31187,-35
31188,-11
31189,-2
31190,-16
31191,-12
31192,2
31193,12
31194,-8
31195,-11
31196,3
31197,5
31198,-17
31199,-7
31200,-14
31201,-12
31202,4
31203,-14
31204,-6
31205,-13
31206,9
31207,-8
31208,-3
31209,-11
31210,2
31211,-9
31212,-1
31213,-11
31214,5
31215,3
31216,-10
31217,-2
31218,6
31219,-10
31220,-9
31221,-7
31222,6
31223,-1
31224,-19
31225,-13
31226,-9
31227,0
31228,-20
31229,-9
31230,-6
31231,5
31232,-22
31233,-7
31234,-19
31235,1
31236,8
31237,11
31238,-6
31239,6
31240,23
31241,-15
31242,-10
31243,-8
31244,-11
31245,-3
31246,-12
31247,18
31248,-15
31249,38
31250,-6
31251,-21
31252,10
31253,-25
31254,12
31255,-11
31256,-13
31257,-4
31258,-1
31259,-1
31260,-20
31261,-19
31262,9
31263,2
31264,2
31265,-12
31266,-19
31267,-8
31268,-4
31269,-5
31270,7
31271,-18
31272,-11
31273,-1
31274,-13
31275,0
31276,-10
31277,-4
31278,-8
31279,3
31280,-25
31281,16
31282,-16
31283,-16
31284,-23
31285,-12
31286,2
31287,-12
31288,8
31289,-15
31290,20
31291,-24
31292,-13
31293,15
31294,-2
31295,2
31296,-27
31297,-2
31298,-15
31299,12
31300,2
31301,-3
31302,-11
31303,-9
31304,-8
31305,10
31306,-8
31307,-11
31308,6
31309,-13
31310,-8
31311,-2
31312,-14
31313,-17
31314,-18
31315,-2
31316,-22
31317,-19
31318,13
31319,-11
31320,-12
31321,-5
31322,-5
31323,4
31324,3
31325,-12
31326,7
31327,-12
31328,-14
31329,7
31330,-20
31331,-9
31332,-17
31333,1
31334,14
31335,-27
31336,-19
31337,-1
31338,-5
31339,-24
31340,-5
31341,-8
31342,-2
31343,9
31344,-1
31345,-15
31346,3
31347,-3
31348,3
31349,-9
31350,-5
31351,-22
31352,-7
31353,-16
31354,-6
31355,-12
31356,-14
31357,-2
31358,-25
31359,-13
31360,15
31361,10
31362,-28
31363,6
31364,-12
31365,1
31366,-11
31367,-6
31368,-11
31369,-3
31370,-19
31371,5
31372,25
31373,-2
31374,-17
31375,-8
31376,6
31377,9
31378,-24
31379,9
31380,23
31381,-9
31382,-22
31383,5
31384,-2
31385,1
31386,-12
31387,-12
31388,8
31389,3
31390,-17
31391,-7
31392,7
31393,2
31394,-10
31395,20
31396,-22
31397,-3
31398,3
31399,-7
31400,-10
31401,-13
31402,-18
31403,-2
31404,4
31405,2
31406,4
31407,-20
31408,-7
31409,2
31410,13
31411,-11
31412,-1
31413,-23
31414,9
31415,-8
31416,-4
31417,12
31418,4
31419,3
31420,-20
31421,3
31422,-11
31423,-18
31424,-26
31425,-3
31426,-6
31427,-11
31428,9
31429,-9
31430,12
31431,-7
31432,4
31433,-10
31434,-6
31435,10
31436,-12
31437,4
31438,-13
31439,-18
31440,-13
31441,3
31442,2
31443,0
31444,-6
31445,-9
31446,24
31447,-4
31448,-31
31449,-33
31450,-18
31451,6
31452,-6
31453,2
31454,15
31455,-11
31456,-1
31457,4
31458,-20
31459,-5
31460,-12
31461,-12
31462,-4
31463,-11
31464,22
31465,-10
31466,-6
31467,-3
31468,-18
31469,-18
31470,-5
31471,-11
31472,11
31473,5
31474,-23
31475,-4
31476,9
31477,-10
31478,6
31479,2
31480,2
31481,1
31482,1
31483,-14
31484,13
31485,-7
31486,-10
31487,-15
31488,-21
31489,-19
31490,4
31491,-11
31492,-2
31493,-25
31494,11
31495,1
31496,-2
31497,-25
31498,22
31499,-7
31500,-25
31501,-12
31502,11
31503,16
31504,-19
31505,-10
31506,-5
31507,-16
31508,1
31509,5
31510,-11
31511,-18
31512,4
31513,-14
31514,-35
31515,-7
31516,-2
31517,9
31518,-12
31519,-16
31520,5
31521,-4
31522,-14
31523,0
31524,-18
31525,-18
31526,-7
31527,10
31528,-35
31529,-16
31530,-5
31531,-9
31532,-36
31533,-3
31534,-20
31535,12
31536,-5
31537,-4
31538,-8
31539,-25
31540,-21
31541,-6
31542,-18
31543,-16
31544,15
31545,18
31546,8
31547,-23
31548,-23
31549,-8
31550,13
31551,-19
31552,-3
31553,-25
31554,-13
31555,-3
31556,-25
31557,-11
31558,-9
31559,12
31560,-9
31561,-18
31562,-4
31563,0
31564,-16
31565,-19
31566,-19
31567,-4
31568,2
31569,-12
31570,-4
31571,1
31572,-24
31573,3
31574,-36
31575,-9
31576,-9
31577,5
31578,29
31579,4
31580,-9
31581,18
31582,-1
31583,-4
31584,-9
31585,0
31586,-16
31587,-15
31588,2
31589,13
31590,-19
31591,-17
31592,-15
31593,-1
31594,-15
31595,15
31596,-10
31597,-18
31598,-9
31599,-17
31600,-5
31601,-11
31602,3
31603,0
31604,9
31605,-25
31606,-6
31607,-5
31608,5
31609,-10
31610,-3
31611,-3
31612,-12
31613,4
31614,-5
31615,6
31616,-3
31617,-24
31618,18
31619,-2
31620,-17
31621,-11
31622,1
31623,9
31624,-16
31625,-16
31626,-12
31627,7
31628,-6
31629,16
31630,-17
31631,-3
31632,-19
31633,17
31634,3
31635,-16
31636,-15
31637,-21
31638,-2
31639,-24
31640,-10
31641,-15
31642,-26
31643,-3
31644,7
31645,-15
31646,-17
31647,-11
31648,-14
31649,-1
31650,-13
31651,-5
31652,-8
31653,-5
31654,-20
31655,5
31656,-23
31657,-6
31658,-2
31659,-10
31660,1
31661,-3
31662,11
31663,3
31664,-4
31665,-8
31666,-26
31667,17
31668,-14
31669,-23
31670,-8
31671,-21
31672,0
31673,12
31674,-10
31675,-13
31676,-11
31677,-5
31678,28
31679,-13
31680,-12
31681,-8
31682,-13
31683,6
31684,-17
31685,-10
31686,-28
31687,-19
31688,-12
31689,-13
31690,-16
31691,-13
31692,-8
31693,-9
31694,-8
31695,-20
31696,-9
31697,-21
31698,-12
31699,2
31700,-13
31701,-15
31702,-6
31703,1
31704,4
31705,1
31706,-22
31707,-14
31708,-9
31709,-14
31710,-12
31711,-19
31712,-20
31713,-8
31714,7
31715,-16
31716,34
31717,-7
31718,5
31719,-16
31720,-4
31721,-12
31722,-20
31723,1
31724,-12
31725,-4
31726,5
31727,-18
31728,-1
31729,-12
31730,-7
31731,-11
31732,-9
31733,-24
31734,-17
31735,8
31736,5
31737,-18
31738,8
31739,-21
31740,-2
31741,-30
31742,-7
31743,-12
31744,12
31745,-8
31746,13
31747,-22
31748,14
31749,-20
31750,-22
31751,-21
31752,-19
31753,-4
31754,1
31755,1
31756,-12
31757,-12
31758,1
31759,-4
31760,-17
31761,14
31762,12
31763,1
31764,10
31765,9
31766,12
31767,27
31768,-18
31769,11
31770,-12
31771,7
31772,-18
31773,-1
31774,-8
31775,-18
31776,-1
31777,-16
31778,-3
31779,-21
31780,-9
31781,5
31782,-19
31783,-14
31784,-10
31785,-2
31786,-15
31787,-2
31788,-17
31789,6
31790,7
31791,-5
31792,-16
31793,-7
31794,5
31795,-11
31796,13
31797,-29
31798,27
31799,-10
31800,-9
31801,6
31802,17
31803,-19
31804,0
31805,7
31806,-9
31807,-10
31808,-8
31809,-12
31810,-8
31811,22
31812,-2
31813,7
31814,16
31815,16
31816,-18
31817,-15
31818,4
31819,-5
31820,-16
31821,7
31822,-21
31823,11
31824,15
31825,7
31826,3
31827,4
31828,8
31829,-13
31830,23
31831,0
31832,10
31833,11
31834,4
31835,9
31836,-20
31837,13
31838,-4
31839,-14
31840,-2
31841,-3
31842,-1
31843,-12
31844,-2
31845,-7
31846,-31
31847,-23
31848,-10
31849,-26
31850,-17
31851,-4
31852,4
31853,-5
31854,9
31855,-11
31856,-8
31857,-10
31858,5
31859,-2
31860,-5
31861,-4
31862,3
31863,-9
31864,17
31865,-10
31866,12
31867,-13
31868,-4
31869,-25
31870,-20
31871,0
31872,4
31873,-9
31874,-1
31875,0
31876,5
31877,11
31878,8
31879,-8
31880,16
31881,-6
31882,-13
31883,-20
31884,-19
31885,-4
31886,-18
31887,34
31888,23
31889,-17
31890,-14
31891,7
31892,-7
31893,-13
31894,-19
31895,4
31896,-2
31897,-4
31898,-3
31899,-14
31900,3
31901,7
31902,-10
31903,19
31904,20
31905,5
31906,-14
31907,17
31908,-18
31909,-7
31910,-19
31911,22
31912,3
31913,5
31914,6
31915,-7
31916,-21
31917,-18
31918,-9
31919,3
31920,-3
31921,-7
31922,7
31923,-11
31924,24
31925,-3
31926,7
31927,-11
31928,-15
31929,-24
31930,17
31931,-10
31932,37
31933,3
31934,-23
31935,-9
31936,14
31937,5
31938,3
31939,1
31940,-11
31941,0
31942,-22
31943,7
31944,-11
31945,-3
31946,1
31947,0
31948,-23
31949,0
31950,-5
31951,-27
31952,-21
31953,-5
31954,-4
31955,15
31956,-23
31957,-26
31958,8
31959,-3
31960,-20
31961,-13
31962,4
31963,-30
31964,24
31965,-12
